start;end;path;frequency
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofanimalfeedoninsect];39
bark;pests;[inverseofinvertebratefeedonfood,agentcompeteswithagent,inverseofanimalsuchasinsect];39
bark;insects;[inverseofanimaleatfood,animalpredators,animalsuchasinvertebrate];39
bark;insects;[inverseofinvertebratefeedonfood,agentcompeteswithagent,animalsuchasinsect];39
lima_beans;cubes;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcutintogeometricshape];39
gourd;pepper;[agriculturalproductcutintogeometricshape,inverseofagriculturalproductcutintogeometricshape,agriculturalproductcookedwithagriculturalproduct];39
bark;insects;[inverseofinvertebratefeedonfood,animalpredators,animalistypeofanimal];39
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,animalpreyson];39
bark;insects;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofarthropodcalledarthropod];39
bark;insects;[inverseofanimaleatfood,animaltypehasanimal,animalpreyson];39
bark;insects;[inverseofanimaleatfood,animalpredators,animalistypeofanimal];39
bark;insects;[inverseofinvertebratefeedonfood,animaltypehasanimal,inverseofarthropodandotherarthropod];39
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,animalsuchasinvertebrate];39
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animaltypehasanimal];39
bark;insects;[inverseofanimaleatfood,animaltypehasanimal,inverseofarthropodandotherarthropod];38
bark;insects;[inverseofinvertebratefeedonfood,animalpreyson,animalsuchasinsect];38
bark;insects;[inverseofanimaleatfood,agentcompeteswithagent,animalsuchasinsect];38
lima_beans;vinegar;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];38
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,agentcompeteswithagent];38
bark;insects;[inverseofanimaleatfood,agentcompeteswithagent,inverseofarthropodandotherarthropod];38
bark;insects;[inverseofanimaleatfood,animalpredators,inverseofanimalsuchasinsect];38
bark;insects;[inverseofanimaleatfood,arthropodandotherarthropod,agentcompeteswithagent];38
string_beans;egg;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];38
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,animalistypeofanimal];38
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,inverseofanimalsuchasinvertebrate];38
bark;pests;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,inverseofanimalsuchasinsect];38
bark;insects;[inverseofinvertebratefeedonfood,animalsuchasinsect,arthropodcalledarthropod];38
bark;insects;[inverseofinvertebratefeedonfood,animalpredators,inverseofanimalsuchasinsect];38
bark;insects;[inverseofanimaleatfood,animalsuchasinsect,animalpreyson];38
lima_beans;vinegar;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];38
bark;insects;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,animalsuchasinsect];38
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,arthropodcalledarthropod];38
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,inverseofanimalfeedoninsect];38
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,arthropodandotherarthropod];38
bark;insects;[inverseofanimaleatfood,arthropodandotherarthropod,animalistypeofanimal];38
color_television;rooms;[itemfoundinroom,roomcancontainfurniture,furniturefoundinroom];38
bark;insects;[inverseofanimaleatfood,animaltypehasanimal,animalsuchasinsect];38
soya_bean;products;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];37
bark;insects;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,animalsuchasinsect];37
bean;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];37
bark;insects;[inverseofanimaleatfood,arthropodandotherarthropod,animalpredators];37
bark;pests;[inverseofinvertebratefeedonfood,animalsuchasinsect,arthropodandotherarthropod];37
bark;pests;[inverseofanimaleatfood,animalsuchasinvertebrate,inverseofanimalfeedoninsect];37
bark;pests;[inverseofanimaleatfood,animalsuchasinsect,inverseofanimalsuchasinsect];37
soya_bean;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];37
pea;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];37
bark;pests;[inverseofanimaleatfood,animalthatfeedoninsect,inverseofanimalsuchasinsect];37
pea;products;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];37
bambara_groundnut;oil;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];37
string_beans;black_pepper;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];37
soya_bean;products;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];37
bean;products;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];37
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,animalistypeofanimal];37
bark;pests;[inverseofinvertebratefeedonfood,animaltypehasanimal,inverseofanimalfeedoninsect];37
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,arthropodandotherarthropod];37
bark;insects;[inverseofanimaleatfood,animalpreyson,inverseofarthropodandotherarthropod];37
bark;pests;[inverseofanimaleatfood,agentcompeteswithagent,inverseofanimalfeedoninsect];37
baked_beans;oil;[inverseofanimaleatfood,animaleatvegetable,inverseofagriculturalproductcookedwithagricultureproduct];37
soya_bean;chicken;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];37
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,agentcompeteswithagent];37
refried_beans;oil;[inverseofanimaleatfood,animaleatvegetable,inverseofagriculturalproductcookedwithagricultureproduct];37
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,arthropodcalledarthropod];37
bean;chicken;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];37
bark;insects;[inverseofinvertebratefeedonfood,animalpreyson,inverseofarthropodandotherarthropod];37
bean;products;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];37
bark;pests;[inverseofinvertebratefeedonfood,animaltypehasanimal,inverseofanimalsuchasinsect];36
bark;insects;[inverseofanimaleatfood,animalpreyson,animalsuchasinsect];36
bean;black_pepper;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];36
bark;pests;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,animalsuchasinsect];36
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,inverseofanimalsuchasinvertebrate];36
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,arthropodandotherarthropod];36
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalpreyson];36
bark;pests;[inverseofanimaleatfood,agentcompeteswithagent,inverseofanimalsuchasinsect];36
bark;insects;[inverseofanimaleatfood,animalsuchasinsect,animalsuchasinsect];36
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,inverseofanimalsuchasinsect];36
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,inverseofarthropodcalledarthropod];36
bark;insects;[inverseofanimaleatfood,animalsuchasinvertebrate,animalsuchasinsect];36
bark;insects;[inverseofanimaleatfood,animalsuchasinsect,arthropodcalledarthropod];36
soya_bean;black_pepper;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];36
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,animalpredators];36
lima_beans;egg;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];36
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,inverseofarthropodcalledarthropod];36
string_beans;oil;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductincludingagriculturalproduct];36
bark;pests;[inverseofinvertebratefeedonfood,animalpreyson,inverseofanimalfeedoninsect];36
soya_bean;black_pepper;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];36
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,inverseofanimalsuchasinsect];36
pea;black_pepper;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];36
bean;black_pepper;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];36
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,arthropodcalledarthropod];36
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,animalthatfeedoninsect];36
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalistypeofanimal];35
bark;pests;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,arthropodandotherarthropod];35
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,agentcompeteswithagent];35
bark;insects;[inverseofinvertebratefeedonfood,animalistypeofanimal,animalpreyson];35
bark;insects;[inverseofanimaleatfood,animalthatfeedoninsect,animalsuchasinsect];35
bark;pests;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,inverseofanimalfeedoninsect];35
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalthatfeedoninsect];35
bark;insects;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,arthropodcalledarthropod];35
bark;insects;[inverseofanimaleatfood,arthropodandotherarthropod,animaltypehasanimal];35
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,inverseofarthropodcalledarthropod];35
bark;insects;[inverseofinvertebratefeedonfood,animalistypeofanimal,animalsuchasinsect];35
bark;insects;[inverseofanimaleatfood,animalistypeofanimal,inverseofarthropodandotherarthropod];35
bark;pests;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,inverseofanimalfeedoninsect];35
bark;insects;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,arthropodcalledarthropod];35
bark;pests;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,inverseofanimalfeedoninsect];35
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,inverseofanimalfeedoninsect];35
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofarthropodandotherarthropod];35
bark;insects;[inverseofinvertebratefeedonfood,animalistypeofanimal,inverseofarthropodandotherarthropod];35
bark;insects;[inverseofinvertebratefeedonfood,animaltypehasanimal,arthropodcalledarthropod];34
bark;pests;[inverseofinvertebratefeedonfood,animalpreyson,inverseofanimalsuchasinsect];34
bark;pests;[inverseofinvertebratefeedonfood,agentcompeteswithagent,animalsuchasinsect];34
bark;insects;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,animalpreyson];34
bark;insects;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,inverseofarthropodcalledarthropod];34
bark;insects;[inverseofanimaleatfood,animalsuchasinvertebrate,arthropodcalledarthropod];34
string_beans;black_pepper;[agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];34
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,inverseofanimalsuchasinvertebrate];34
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,animalsuchasinvertebrate];34
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinvertebrate];34
bark;insects;[inverseofanimaleatfood,animalthatfeedoninsect,arthropodcalledarthropod];34
bark;insects;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,arthropodcalledarthropod];34
bark;pests;[inverseofanimaleatfood,animalsuchasinsect,arthropodandotherarthropod];34
bark;insects;[inverseofinvertebratefeedonfood,animalsuchasinsect,inverseofarthropodcalledarthropod];34
bark;pests;[inverseofanimaleatfood,animalthatfeedoninsect,arthropodandotherarthropod];34
bark;pests;[inverseofinvertebratefeedonfood,inverseofarthropodandotherarthropod,animalsuchasinsect];34
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,inverseofanimalfeedoninsect];34
bark;pests;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,inverseofanimalsuchasinsect];34
bark;pests;[inverseofanimaleatfood,animalsuchasinvertebrate,inverseofanimalsuchasinsect];34
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,arthropodcalledarthropod];34
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,inverseofarthropodandotherarthropod];34
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,arthropodandotherarthropod];34
bark;insects;[inverseofanimaleatfood,animaltypehasanimal,arthropodcalledarthropod];33
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,animalpredators];33
refried_beans;peppers;[inverseofanimaleatfood,animaleatvegetable,inverseofagriculturalproductcookedwithagricultureproduct];33
bark;pests;[inverseofanimaleatfood,animalpreyson,inverseofanimalfeedoninsect];33
baked_beans;peppers;[inverseofanimaleatfood,animaleatvegetable,inverseofagriculturalproductcookedwithagricultureproduct];33
bark;insects;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,inverseofarthropodcalledarthropod];33
bark;pests;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,arthropodandotherarthropod];33
bark;insects;[inverseofanimaleatfood,arthropodandotherarthropod,animalsuchasinsect];33
string_beans;chicken;[agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatvegetable];33
bark;pests;[inverseofanimaleatfood,animaltypehasanimal,inverseofanimalfeedoninsect];33
bark;insects;[inverseofinvertebratefeedonfood,animalpreyson,arthropodcalledarthropod];33
bark;pests;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,inverseofanimalsuchasinsect];33
string_beans;black_pepper;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];33
bark;insects;[inverseofinvertebratefeedonfood,animalpredators,arthropodandotherarthropod];33
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,inverseofarthropodandotherarthropod];33
antioxidant;pepper;[fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease,agriculturalproductcookedwithagriculturalproduct];33
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,animalsuchasinsect];33
bark;insects;[inverseofanimaleatfood,animalpreyson,arthropodcalledarthropod];33
bark;insects;[inverseofanimaleatfood,animalpredators,arthropodandotherarthropod];33
bark;insects;[inverseofinvertebratefeedonfood,agentcompeteswithagent,arthropodcalledarthropod];33
string_beans;potatoes;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];33
bark;beetles;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animalthatfeedoninsect];33
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,animalistypeofanimal];33
bark;pests;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,inverseofanimalsuchasinsect];33
bark;pests;[inverseofinvertebratefeedonfood,agentcompeteswithagent,arthropodandotherarthropod];33
bark;insects;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,animalpreyson];33
bark;pests;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,animalsuchasinsect];32
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,agentcompeteswithagent];32
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,arthropodandotherarthropod];32
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,inverseofarthropodandotherarthropod];32
string_beans;black_pepper;[agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];32
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,inverseofanimalsuchasinsect];32
string_beans;onions;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];32
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,arthropodandotherarthropod];32
bark;insects;[inverseofanimaleatfood,agentcompeteswithagent,arthropodcalledarthropod];32
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,inverseofanimalsuchasinvertebrate];32
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,inverseofanimalsuchasinsect];32
string_beans;garlic;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];32
bark;pests;[inverseofanimaleatfood,agentcompeteswithagent,arthropodandotherarthropod];32
bark;insects;[inverseofanimaleatfood,animalsuchasinsect,inverseofarthropodcalledarthropod];32
bark;insects;[inverseofanimaleatfood,animalsuchasinvertebrate,inverseofarthropodcalledarthropod];32
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,inverseofanimalsuchasinvertebrate];32
bark;insects;[inverseofanimaleatfood,arthropodandotherarthropod,arthropodcalledarthropod];32
bark;insects;[inverseofanimaleatfood,inverseofanimalsuchasinsect,animaltypehasanimal];32
lima_beans;cubes;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcutintogeometricshape];32
bark;insects;[inverseofanimaleatfood,animalistypeofanimal,animalsuchasinsect];32
bark;insects;[inverseofanimaleatfood,inverseofarthropodcalledarthropod,agentcompeteswithagent];32
soy_protein;cancer;[fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease,fooddecreasestheriskofdisease];32
bark;pests;[inverseofanimaleatfood,animaltypehasanimal,inverseofanimalsuchasinsect];32
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinvertebrate,inverseofarthropodcalledarthropod];32
bambara_groundnut;crops;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];32
bark;insects;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,inverseofarthropodcalledarthropod];32
bark;pests;[inverseofinvertebratefeedonfood,animaltypehasanimal,arthropodandotherarthropod];32
gourd;pepper;[agriculturalproductcutintogeometricshape,inverseofagriculturalproductcutintogeometricshape,inverseofagriculturalproductcookedwithagricultureproduct];32
string_beans;black_pepper;[agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
soya_bean;peppers;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,inverseofanimalfeedoninsect];31
bark;pests;[inverseofinvertebratefeedonfood,animalistypeofanimal,inverseofanimalfeedoninsect];31
bark;insects;[inverseofanimaleatfood,arthropodandotherarthropod,inverseofarthropodcalledarthropod];31
bark;pests;[inverseofanimaleatfood,animalpreyson,inverseofanimalsuchasinsect];31
bean;peppers;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
bark;insects;[inverseofanimaleatfood,animalthatfeedoninsect,inverseofarthropodcalledarthropod];31
lima_beans;garlic;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];31
soya_bean;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalsuchasinsect];31
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,inverseofarthropodcalledarthropod];31
bark;pests;[inverseofanimaleatfood,agentcompeteswithagent,animalsuchasinsect];31
bark;insects;[inverseofinvertebratefeedonfood,inverseofarthropodcalledarthropod,animaltypehasanimal];31
bark;pests;[inverseofanimaleatfood,inverseofarthropodandotherarthropod,arthropodandotherarthropod];31
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,inverseofanimalfeedoninsect];31
string_beans;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
bean;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
bark;pests;[inverseofinvertebratefeedonfood,animalsuchasinsect,animalsuchasinsect];31
bark;insects;[inverseofinvertebratefeedonfood,invertebratefeedonfood,inverseofanimaleatfood];31
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,inverseofarthropodandotherarthropod];31
pea;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
lima_beans;garlic;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];31
bark;insects;[inverseofinvertebratefeedonfood,agentcompeteswithagent,inverseofarthropodcalledarthropod];31
string_beans;dice;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcutintogeometricshape];31
bark;pests;[inverseofanimaleatfood,animalsuchasinvertebrate,arthropodandotherarthropod];31
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,inverseofarthropodandotherarthropod];31
string_beans;oil;[agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductincludingagriculturalproduct];31
bark;pests;[inverseofanimaleatfood,animalpreyson,arthropodandotherarthropod];30
bark;insects;[inverseofinvertebratefeedonfood,arthropodandotherarthropod,animalpreyson];30
baked_beans;peppers;[inverseofanimaleatfood,animaleatvegetable,agriculturalproductcookedwithagriculturalproduct];30
bark;bugs;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofanimalfeedoninsect];30
string_beans;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];30
string_beans;chicken;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofanimaleatvegetable];30
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,arthropodcalledarthropod];30
bark;pests;[inverseofanimaleatfood,animaltypehasanimal,arthropodandotherarthropod];30
string_beans;duck;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofanimaleatfood];30
soya_bean;peppers;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];30
bean;peppers;[inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];30
pea;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];30
string_beans;chicken;[agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct,inverseofanimaleatvegetable];30
lima_beans;egg;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];30
bark;females;[inverseofinvertebratefeedonfood,invertebratefeedonfood,inverseofinvertebratefeedonfood];30
bark;larvae;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofanimalfeedoninsect];30
bark;pests;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,inverseofanimalfeedoninsect];30
string_beans;black_pepper;[agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];30
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,animalsuchasinvertebrate];30
bark;insects;[inverseofanimaleatfood,agentcompeteswithagent,inverseofarthropodcalledarthropod];30
bark;pests;[inverseofinvertebratefeedonfood,animaltypehasanimal,animalsuchasinsect];30
bark;pests;[inverseofinvertebratefeedonfood,animalthatfeedoninsect,inverseofarthropodandotherarthropod];30
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,inverseofanimalfeedoninsect];30
bark;pests;[inverseofinvertebratefeedonfood,animalsuchasinvertebrate,animalsuchasinsect];30
refried_beans;peppers;[inverseofanimaleatfood,animaleatvegetable,agriculturalproductcookedwithagriculturalproduct];30
antioxidant;pepper;[fooddecreasestheriskofdisease,inverseoffooddecreasestheriskofdisease,inverseofagriculturalproductcookedwithagricultureproduct];30
bark;insects;[inverseofinvertebratefeedonfood,arthropodcalledarthropod,animalpredators];30
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,agentcompeteswithagent];30
soya_bean;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];30
bean;peppers;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];30
string_beans;oil;[agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];30
bark;pests;[inverseofinvertebratefeedonfood,animalpreyson,animalsuchasinsect];30
bark;pests;[inverseofinvertebratefeedonfood,animalpreyson,arthropodandotherarthropod];30
bark;insects;[inverseofanimaleatfood,arthropodcalledarthropod,animalsuchasinvertebrate];29
bark;insects;[inverseofinvertebratefeedonfood,inverseofanimalfeedoninsect,animaltypehasanimal];29
bark;pests;[inverseofanimaleatfood,inverseofanimalsuchasinvertebrate,inverseofanimalsuchasinsect];29
refried_beans;products;[inverseofanimaleatfood,animaleatfood,inverseofagriculturalproductincludingagriculturalproduct];29
soya_bean;products;[inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductincludingagriculturalproduct,inverseofagriculturalproductincludingagriculturalproduct];29
bark;pests;[inverseofinvertebratefeedonfood,inverseofanimalsuchasinsect,inverseofanimalsuchasinsect];29
bean;oil;[inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductincludingagriculturalproduct,agriculturalproductincludingagriculturalproduct];29
